Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
143,10.503752867947203,81,362,-7996,194,-4693,7036,-3710,-3029,6238,-924,8041,110,501,101,3475,1091,2222
144,10.576216512105784,-29,-6230,-4795,-5294,1103,-4861,-3513,-2104,-4367,-4225,-999,26,143,89,-2306,-1003,6617
145,10.646046242107131,135,-4562,-3847,-5023,1820,7722,3035,2470,-1308,8034,-6082,225,549,-69,-3999,-4794,4426
146,10.721472237843432,120,-1571,4002,5044,-6206,2683,-2717,-2360,-2490,3857,6366,252,6463,-70,3729,2498,-2696
147,10.788128355738781,92,6615,3250,7827,7603,5642,5755,1172,-4216,4329,4370,21,7928,137,2540,-4119,2524
148,10.862465119561056,-73,1187,-5338,-3944,8010,774,3530,-2935,6745,6250,-1312,109,-6860,54,-1031,-511,3295
149,10.92791525630307,-25,3342,1579,-5964,1343,8080,6851,6366,-5638,-3668,-3304,86,4690,21,3061,2017,918
150,10.997313484537141,-42,-470,-7467,4683,-7927,2855,2335,-1291,-7231,3869,-1486,44,3238,77,-7123,7220,1773
151,11.070807344510754,-45,-7603,-7626,5485,-4605,4133,2734,-6066,-1036,-6985,-39,33,1458,78,2216,-4947,3793
152,11.136348571318603,95,-5582,-146,680,-3759,1999,-5213,5140,7623,-5091,4975,118,5538,-85,5055,-6079,4632
153,11.211411062097339,133,4903,-1806,-1696,5252,6145,335,-2496,1127,-6092,1266,21,-5315,59,7187,6885,6783
154,11.27821472024017,-77,-2093,1756,2853,992,102,-2846,1550,5303,-7925,7027,89,-2391,71,3626,3955,-2177
155,11.350741229373767,66,-5904,4244,7682,7920,5673,6464,-303,8050,-5571,4484,62,-2916,94,-2810,-3215,-4445
156,11.42024979205378,-47,-4170,-3948,3634,1053,7778,-2248,-1921,2368,1779,-3324,117,6541,125,612,-3762,6223
157,11.496764164398325,-60,-840,-63,-1968,6739,-3714,-5102,-3851,-5153,2087,6270,55,-1721,136,-4264,6964,5966
158,11.568811274640826,-59,-3947,-5848,3295,-6460,-2566,-4806,6978,6390,-4829,-2947,99,1692,-25,-7375,7152,-2954
159,11.6370210554901,58,2335,-6289,-6941,-247,6987,-8018,509,-4236,-328,-3043,43,-687,122,-5907,5806,-1170
160,11.703849945153516,-58,-2811,88,-4627,-8131,-2110,-1726,3602,3282,6350,-1252,92,7636,129,-5987,4386,3141
161,11.778485210693889,-3,-810,3212,2643,-2907,-3786,4844,-4446,-3171,-2029,-5007,254,-8051,99,-3563,22,3987
162,11.85663578300037,12,-3398,-3369,6042,2522,-6444,-4182,-4991,8169,7546,-2372,23,-670,-54,3106,5711,-1899
163,11.933294274369265,-62,-2787,-3024,8027,-2114,-5550,3431,-4484,-1862,3252,-5825,38,2461,102,-4578,2635,3862
164,12.001921016787515,-40,-4233,-4739,4099,-5562,-4261,3376,6516,1767,1315,-296,48,88,-103,7211,5007,-4848
165,12.081243358016033,-46,4850,3499,-3798,7864,-7205,20,4496,7789,853,6738,239,-1603,-102,5684,5541,2182
166,12.154976275955857,-52,-6118,-1400,6121,5238,-4637,4034,3502,7467,2372,-7822,84,1103,87,2666,-6888,-6546
167,12.222831532558283,106,7356,-4329,3021,-8104,2417,-1308,-7837,7994,-1612,-7323,231,-5258,-40,-7439,2594,-7031
168,12.296232591854496,87,2831,-1436,-1337,-1507,-6355,-5757,-3087,1145,5061,-7358,238,5814,114,-2343,-7062,-3660
169,12.357137633668257,133,6253,-3701,2767,1350,-2855,-4696,-6431,151,1224,-4937,249,-7809,-93,-4806,1577,360
170,12.428011692030047,-77,-5625,-288,-4321,3096,-4355,-2178,3075,1674,-4693,-4212,96,-3984,124,-6795,-5210,6295
171,12.49710714201711,51,-1551,3266,-6342,1563,-2773,6464,-1770,8161,-4167,-3039,34,5851,-62,1739,-2436,-4650
172,12.5732280737017,84,-3994,-3630,-6968,5688,170,3157,6393,-3777,2236,-4021,34,-4726,-4,2531,-241,6457
173,12.641061947659562,84,-7369,-4822,4717,3011,2374,3471,683,-6633,789,-6753,22,-815,87,6291,5063,-4358
174,12.705230836339377,4,-1930,809,-472,-3446,-7334,-6155,269,-5364,2031,212,44,-5681,41,1615,5559,-5022
175,12.771886526581834,-6,-2956,2650,257,2359,942,-4502,6525,2473,3035,7398,89,-4082,46,-6330,7827,-4617
176,12.838599522311721,64,-286,-2434,-6452,7868,1424,-19,-6730,4687,-6122,4541,26,-5394,-45,4966,-5427,-6442
177,12.906211016766132,45,5048,-8140,-5993,-4686,2254,-2419,-7042,-6084,-1820,4863,225,-1074,-62,-4974,-2581,-2090
178,12.978019069042421,-22,6571,4297,783,-1267,-5143,-1272,5162,1400,5542,4370,30,-7406,102,-3462,7439,5559
179,13.054914480113071,96,1894,-409,-642,1272,-4045,7335,627,4448,5438,4054,34,-7413,-13,-416,3375,-1283
180,13.122065820056493,135,-584,3106,-4212,-1371,-153,-7050,-4027,-3691,-6894,-705,237,6842,105,-4711,-7731,3482
181,13.197959240402934,-92,-6533,1074,-5234,-2076,2786,-2153,-6263,-1980,1533,-4102,25,-5903,141,-6569,-7328,3063
182,13.266684342986172,116,-5894,-699,-8140,6934,-3086,4945,5849,-2116,-608,2528,37,5176,-67,-5855,-5691,-3732
183,13.337346713166792,-76,-203,-4031,1796,3846,-5411,2981,-6333,-8121,2738,7095,54,-6241,78,-4375,3186,-2284
184,13.402282811133515,55,-741,2635,-4449,7862,-5416,5822,8168,4195,-6155,-6576,54,6879,147,2908,1952,6758
185,13.47775755929942,125,1240,3963,-3572,6819,-4904,2124,-4669,6929,-2565,-6309,100,4260,110,5702,6555,4945
186,13.54618373251167,60,4359,-4777,1197,-644,-1227,-6069,7575,-7553,-2981,-7674,248,-2257,115,-2812,1232,1453
187,13.616540758527933,-87,551,-5527,6347,-1739,-75,-5175,-7838,6494,6466,-2813,39,-5006,55,-862,-6421,3303
188,13.686808832742816,-31,3009,-1598,-1255,-6781,8160,5329,377,-2067,-934,-2582,55,-4257,111,3111,1932,-5298
189,13.75832522574727,84,-7198,6650,-884,5975,7471,-2623,-1654,-5673,6796,2136,59,2257,144,-2546,-3652,-7672
190,13.826324601374049,7,-3638,6426,7092,-6079,-7909,-2886,-7742,-5486,5865,-6137,101,-7977,146,-2082,-8049,-1504
191,13.895382845559572,149,-3391,4578,-2015,1459,2467,398,392,1285,8040,6010,17,-5471,42,5469,420,-1559
192,13.970731008469665,110,-1476,5982,2095,-4288,-6328,-7637,2892,1811,4257,4957,35,-6881,-29,5030,2805,5006
193,14.04013009200952,-8,-3630,307,1115,-1739,-6465,-4478,4036,1056,5357,1894,52,-5423,76,4340,-1426,-4501
