Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
72,5.770387603197988,-98,-1372,5804,1036,-5337,594,-2392,-3830,-3565,1784,-6453,35,331,-85,-1227,348,-706
73,5.840560738471012,77,-4747,-3354,5916,2664,-1593,791,6079,-4977,5316,-7772,83,-5466,-60,-3629,-5787,688
74,5.913215971124877,16,561,-756,-65,587,4057,3704,7936,2522,-5702,-4512,228,4447,67,-2781,-6544,773
75,5.982509424400591,148,7251,-3170,2756,-5198,-7051,7572,2328,3437,-1883,-1922,85,-6755,128,-373,-7936,2159
76,6.052717199557807,28,4535,-418,-6377,-1260,-7058,5992,2360,2564,-723,-3309,124,663,-43,-5416,5582,4899
77,6.121829328007629,15,6329,2860,4592,525,4658,8074,8009,3022,4060,-6006,88,1276,-24,-5234,3173,-2592
78,6.202074544175474,139,-4890,1845,2532,6677,743,-485,202,-3494,-1089,2714,40,-120,95,2365,-3783,167
79,6.280557830431352,-12,-4316,-5329,3343,6170,4371,7581,6270,5920,-7008,5468,226,7213,57,7213,-7502,644
80,6.3558230286805415,1,2662,-5981,4250,2982,-3591,743,-4934,5995,-5195,5825,95,2286,-103,356,5887,-1185
81,6.425599302070482,5,-4794,1821,-716,3616,-1208,7662,-385,-8076,7173,-5172,241,-5202,119,-2007,4529,-2287
82,6.499321956340916,-26,4472,-6872,-5086,6847,5798,1350,-200,4990,567,-4288,242,-6099,-52,6899,3941,3949
83,6.565378077229836,120,-4935,555,4561,7527,4256,-331,-5547,-466,-3735,-5810,254,-5484,-69,-6369,4278,1004
84,6.640519683793452,-32,-7199,6750,3722,-2249,4936,-6723,1258,-2330,-1441,455,118,-3804,2,3741,6666,-2672
85,6.7084506349576305,143,7460,7184,6233,2608,48,770,-4854,1102,-1633,-1140,87,4735,-43,6056,27,3634
86,6.780964314504489,-57,-6343,-7148,-615,4713,-313,-5356,7709,6840,6566,4268,61,-6296,-77,7357,-188,1399
87,6.8478975514733715,102,-7393,29,-2482,-1359,-1726,-5241,2476,-1678,4581,-2781,36,-4126,-13,-7637,-4044,5238
88,6.919211664660262,-99,-4706,-3924,-5166,-7694,-6553,4206,-4806,-2070,7713,-2382,123,-2797,16,6890,-4534,231
89,6.988934909091687,122,5446,-3003,-330,-1428,645,521,893,960,883,564,61,6414,-6,5784,5533,2573
90,7.058843327225024,120,-1204,811,-4639,1696,6015,7641,2145,-4328,4931,-4081,56,-7890,-13,6691,2370,5387
91,7.134000329292726,75,8063,3828,-2836,-1730,-3624,-7479,-6751,4521,5055,6187,23,4433,130,8060,3116,7344
92,7.209668804218368,-86,809,-7845,2537,7972,-4467,1009,7692,5904,7962,711,35,-2031,50,4712,7131,5138
93,7.2776194274155435,70,-3085,-1885,7607,5803,-4195,7294,-3893,-6472,-6943,-7972,101,1909,-53,-4496,6088,6715
94,7.359454229380181,-88,-7728,6341,2501,-2105,3953,-7125,-8015,4748,-5229,3068,94,-7355,-69,-7162,6720,2656
95,7.4275301548744945,-52,-65,-4260,1891,6259,-2154,7728,6856,7827,1940,5587,232,-4916,-3,4183,4145,-3799
96,7.497197376777165,-38,-4786,877,7822,6074,3080,-4980,3449,3464,6890,7090,111,-1557,79,3842,7813,7842
97,7.572575047736754,60,-207,-4499,-7877,7063,8157,2542,-6851,5386,2179,8105,51,-3097,46,-5835,-5462,-2120
98,7.639176853714914,28,-2551,-7331,6072,-224,4011,-6124,5946,4037,6787,-2588,24,821,87,-1550,-4444,2692
99,7.718137828250322,74,-4567,1186,-2050,5552,-5437,-987,-6217,3726,7946,6998,106,7860,147,-1467,7033,4553
100,7.791461482373217,-52,-3048,-6560,3775,6632,6407,1543,-1131,-4681,-4984,-6803,30,1237,57,2866,7300,-4848
101,7.866625326887179,21,-4797,-6177,-229,-1033,5909,-3834,2018,-410,-5163,5475,91,-1058,-32,153,-5939,7916
102,7.937687980174012,12,-4894,-5817,-3620,6699,-468,-2759,1833,-1651,-3412,6058,40,1124,19,-6041,-794,-3122
103,8.01101975970184,-33,7940,-5079,-2879,-149,2154,-3032,-518,4908,1865,-835,104,-1366,119,-6714,3849,2036
104,8.078345154372002,87,3837,-1474,5796,6374,6176,-7463,2279,-1203,7000,7733,246,-7635,-12,3455,-759,-3117
105,8.153724108290264,50,-7911,6522,-2379,3796,7882,6355,4187,5174,786,2935,236,-451,97,-5827,7005,7005
106,8.222531747881515,40,6418,4823,5606,-3319,-4463,-421,2702,-2839,-5621,2037,227,-5781,-74,-2287,3300,4238
107,8.295643286170346,33,5426,-2178,4868,-5567,3562,6014,1210,2944,-1932,7808,88,7948,-57,6,650,7608
108,8.360544316599988,52,-3825,5218,3682,-6669,-1372,-6625,5278,-4580,2959,-4278,24,3190,119,5421,-232,6619
109,8.432845452659894,-27,1858,4468,-2329,-6592,762,-2441,-5866,-7042,5489,3629,225,7528,-87,4187,-5922,5440
110,8.502691861124,-29,3593,-3116,-5703,4696,3981,6641,6116,-8135,-5780,-6176,94,-7670,95,-5775,1688,3136
111,8.571756092450002,97,7698,6692,2865,7148,2538,4494,-3903,-1940,-1317,3063,230,7087,107,-5481,7202,2809
112,8.648847368544846,-60,-5484,-4871,7604,-5287,-1626,-6142,-5324,-6022,-8104,3475,100,6334,93,-3311,-7198,-4765
113,8.720633610523683,48,3919,642,-1961,3386,-2068,1078,8026,2886,5608,-3216,27,877,-25,-211,-7771,-1516
114,8.787928641838565,29,305,-1313,-3045,-4298,-6111,3555,-5416,2209,-5910,-7526,30,-2701,-13,-5412,2847,-3040
115,8.86014424732022,-96,7591,-3105,5597,5527,2378,-1483,-530,7815,4808,-7485,85,5345,-52,-6235,6365,-7030
116,8.930224154262952,-1,-7631,941,6982,-2931,-7717,-788,57,5237,8148,-5406,225,4511,-105,4648,1794,3049
117,9.00472556444836,-84,2568,-1764,-2242,1210,-1332,-2232,-2257,-7391,-1102,691,112,3993,46,7822,-7008,2517
118,9.073416027147406,-64,-7392,6071,2308,6542,147,-7152,6100,-5316,-1453,1906,244,4355,-89,-694,833,-6933
119,9.14887409685055,-105,-7816,7807,-7146,-2724,2850,3096,-1400,964,4863,-5228,239,5568,-41,-7342,-6892,7833
120,9.226094524118555,-82,3528,-4048,2159,-7934,2460,-5239,8036,-4609,8088,-5257,241,691,127,-379,6279,-6679
121,9.296836865389837,81,-400,-6318,-7308,-2275,5993,-7004,-6661,1591,1176,4548,41,-990,43,-6058,6580,5455
122,9.367920473668342,-104,-6595,3187,6179,-7098,-7977,-5232,979,-543,1813,3105,95,6154,-11,-5834,-1622,-7522
123,9.437383277488994,58,5951,6594,-5380,-112,-5885,-2236,620,-3531,4662,463,123,6851,97,1918,-3286,-7394
124,9.511217976816937,-66,-4138,280,-1318,7359,1818,-2470,-5901,4406,4454,-981,28,4985,-3,-6918,-6727,8060
125,9.587977394268169,-92,792,-5516,-5680,335,659,5340,3384,-5790,2639,2805,245,3604,116,5141,-1779,-7954
126,9.657412400650887,-83,4801,933,2669,1706,-2234,-1167,3279,-1362,-676,2860,47,545,89,-6435,7802,-7718
127,9.731146173896494,-92,7226,-5769,-1109,-6719,6104,3392,-3309,-1625,6219,3730,95,-6528,38,-2652,6749,-2523
128,9.800438344213536,38,2100,-5340,-7009,-2668,4354,-188,6949,7817,-6028,-5409,59,-8116,-79,-2965,-435,7672
129,9.878864324981985,86,6000,-405,-2064,6791,993,4246,-248,1999,-7217,797,33,-7454,-3,-4227,2412,705
130,9.955737925755182,134,-2632,-6766,1581,-6934,78,6811,-4349,-3599,543,8185,112,-3336,-41,-6900,-7866,7465
131,10.030576326418899,52,1840,-5165,-2570,1601,-5468,-2312,-1326,-7746,-110,-6210,40,-4246,-35,7301,-2073,-2089
132,10.104509813564722,-27,-1780,2704,148,-5444,-3341,430,-4303,282,3753,5482,117,7403,105,6363,-3393,-77
133,10.172636629753095,-76,-716,-7478,-266,6099,-5633,3224,-5299,3309,-3025,-4672,108,3593,100,6202,7660,-6767
134,10.247289001409117,53,1098,-2284,-7427,-4170,-5951,2018,-1485,6597,354,-2673,16,1827,44,-4503,4186,-4347
135,10.31491503606183,84,-1448,-3355,7183,2650,-8128,2862,-4247,6498,3866,7378,239,5207,23,-65,-4169,-263
136,10.384923524971722,-94,651,-521,-6329,-2461,-5747,-1668,-6055,-4560,-6097,-5828,121,-5207,126,-7923,3030,1918
137,10.46072371698787,-69,-4682,-5179,-5959,-4984,-4892,1633,-3908,7546,7889,-3493,246,2180,-94,1693,4829,1162
138,10.53583624315488,1,187,-6196,-6591,2244,-3156,264,-1395,-1299,-3444,3345,108,5620,109,5704,-3348,-5815
139,10.602775894917132,137,5351,4861,6725,6748,-5225,-4847,4273,3494,7672,1170,44,-2566,84,-34,2346,3224
140,10.67476783793666,-51,6371,1983,-765,4154,-6090,-415,-341,2466,-7207,-6542,246,6653,34,-7901,5653,-3711
141,10.741406422063468,-30,-1656,1798,1766,-992,-4100,-481,-1721,-1460,-7130,-7924,229,-6192,51,3033,7326,-208
142,10.81698594518773,-61,-3153,590,-388,-2186,-3671,-7642,-1986,-2150,-732,3775,240,-1271,-17,5627,6782,2423
143,10.892421776940528,143,1347,-5798,-2826,2269,-3206,7983,5013,-437,3622,-6579,54,-2104,70,-767,-8004,3969
144,10.963147439749052,12,-6255,-734,-612,-183,-4284,-1273,552,-6150,-6843,-1337,119,-3362,23,1089,-4838,3470
145,11.036217923360326,12,-1928,3655,-6606,8119,-949,6953,291,-4266,488,-7074,26,-6345,-40,-4141,-3668,2858
146,11.110882269297303,-54,4608,1293,-2845,6066,4487,5786,-510,3706,568,977,245,4025,113,-1352,-2553,4007
147,11.181594674866199,-30,-7742,-3331,7074,-4560,-5504,4061,-7936,-6555,3649,-7695,228,-1543,41,-1502,2627,-7928
148,11.24681302374115,-8,3624,1531,3370,707,7708,7164,7055,-4376,7920,4707,50,3903,142,-885,-5075,7988
149,11.32229675261777,-78,3771,5232,-1531,661,1686,7773,6189,6852,593,-4786,21,-7267,-53,-842,4790,-3849
150,11.393246933194204,43,1740,-5500,-1463,5444,-2728,214,-6131,5553,-5000,5601,108,3417,101,-7704,4727,4425
151,11.463266968732158,148,5600,-4602,-1588,4666,-5548,-7529,4276,-6288,2821,-5875,30,5422,95,-725,-1237,-4505
152,11.541948258276687,-16,3668,-3885,-594,6853,7963,4439,7479,-3877,-1120,-889,47,-1174,5,3809,6961,-7300
153,11.610542926728092,-12,4658,7701,-2045,-1568,-3119,3173,6275,-1905,-6178,-8161,17,-1047,122,1006,6001,-3184
154,11.685458304912235,-25,-2851,-3252,-6176,-3429,6988,4225,-920,-3798,-1103,-5303,60,3831,81,4173,-896,-4489
155,11.754688465560044,27,-6302,2422,-2867,7589,-360,-1334,-3705,-6933,6637,2874,17,860,-89,6354,-1517,1306
156,11.827829084245481,-101,-2932,-6733,-3052,4348,3032,6409,4879,-6724,4405,1585,106,6137,-15,649,-6810,5399
157,11.89357430148246,26,-8095,6181,6797,-1409,6127,-5239,4080,-3287,4063,4580,38,-4902,58,-5929,-2727,7686
158,11.967358110116344,68,-3547,-1009,7593,6914,3033,2251,-3363,-1182,4654,-2900,236,985,15,-1622,8100,-6153
159,12.034094199102357,71,-3645,-5330,2044,2903,-4397,-6950,446,2411,-1917,-7052,58,-1613,-13,3907,-7227,1261
160,12.10906773807971,-82,-7316,7944,2347,3616,-4304,4623,153,6332,-1899,-8190,99,5135,109,6342,1002,-2869
161,12.176903322649139,-62,-4264,-4761,267,-6329,-2634,-953,-5970,6748,-7188,4791,234,-4047,146,-433,7241,-3999
162,12.253128601639194,-11,899,5186,6858,-7803,395,2392,4804,-7004,7744,5245,115,5015,-81,4199,-402,5970
163,12.324581702015742,99,7539,-6713,5941,1501,2863,6514,6168,-1473,-8016,-4891,43,-7839,-69,161,-2548,-7929
164,12.393994470448115,-6,7788,-7214,-4461,7768,525,-1362,941,6183,-5652,2902,84,-2517,-48,-6401,-6786,8084
165,12.464873660644601,-20,1891,3794,-1875,-4482,6641,2635,-820,5613,-3578,6951,33,-5379,38,-4726,1901,4689
166,12.540749547222502,141,2557,3937,7654,-6926,6532,-4781,7067,-3563,-2924,-3119,47,-4702,-39,506,6195,3894
167,12.617885726870927,21,-3389,-249,-2939,-300,-5625,7885,5013,-6717,-5452,7234,49,2575,-11,1545,-5423,-2543
168,12.693540089251158,-87,-7429,2086,-2583,-7899,-6290,1301,-7964,-6469,-7565,4969,16,-6798,102,6956,-495,4846
169,12.761562130481174,-67,-2155,-7679,1684,-3403,-516,6299,5376,-5390,-1403,-7140,21,-4995,122,6719,-5598,-4848
170,12.839112278128335,24,-7364,6822,6819,-747,-4294,4683,-1024,6313,4098,6300,251,-4175,-77,815,-8152,-3937
