Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
106,7.97718001406978,7,7592,-5408,4108,4928,-376,6196,-4847,-259,-6053,5253,60,7458,-55,7862,2950,5794
107,8.045319232191998,74,-2384,6881,3354,-4869,5887,-845,-4534,-472,5486,-505,112,-2002,30,-2233,3677,-2422
108,8.119164622842224,145,7554,7111,-5854,399,-1374,6094,-1194,-6060,1542,-5269,41,-221,-61,-5904,-1193,351
109,8.193226405855423,-8,7637,-6599,323,-3510,5478,6706,-1110,6521,3451,2642,92,1644,49,-797,-2400,-625
110,8.260837472656943,4,-8164,-2497,5854,565,-4240,-7519,4324,8155,2887,-4550,24,1175,53,7658,6698,3551
111,8.335341021106808,74,-4192,2327,-6768,-5078,7843,5709,960,-5384,-5970,-6934,112,6976,143,-5011,385,4964
112,8.406003818940318,61,-5819,-6091,-315,230,2896,-1418,-7722,-1389,4451,-1060,59,-6428,92,7826,1031,-7682
113,8.49396004439037,-66,-3722,1226,6261,-3955,1292,-5863,-6285,-6785,7209,-2657,104,-2898,-15,2639,3338,3131
114,8.566065315426082,-17,-65,-4708,8007,2338,-2401,1840,-4338,58,-7833,6866,35,-2181,-7,-2178,-6928,5832
115,8.635340379627472,-61,6725,5224,-5470,-521,4728,7851,43,-4166,2525,6593,57,-2722,-60,2051,-3725,6572
116,8.709515490656853,-72,6001,2797,7069,6687,141,-394,-4358,4918,3657,-768,107,7914,-75,-5254,-8035,-2041
117,8.778926548477662,32,872,-1010,-1543,1784,6304,7584,-1180,-7658,3559,4555,54,-2959,-44,-7844,4132,7668
118,8.848795194892114,112,-2973,3973,-5259,3749,6153,-7227,486,5391,3288,1485,82,2632,133,2866,-239,4679
119,8.920301324227177,-30,2618,7396,2178,-7265,-3337,1166,7163,876,-3963,6922,56,4707,146,-300,-3085,6287
120,8.98710198879977,61,-7487,5078,4102,5684,7829,3994,5803,8026,4101,2514,55,1649,57,1188,1804,-1685
121,9.062661412238143,-97,-5845,4930,3251,4746,-1850,-762,438,7123,-3954,6647,249,-6708,11,-4244,-1469,1092
122,9.13081688117023,-91,-5329,5479,6255,-3687,-540,4876,-934,-1757,-785,-4452,115,-6160,-17,4008,-6333,-1629
123,9.202831062140103,8,-5871,450,-1540,-764,3383,-1445,3050,71,-1396,6317,242,-4508,-68,-7419,-6728,-821
124,9.267895883627094,-48,-4564,1103,6707,4274,2785,-4973,-86,3450,6819,-312,110,-2662,35,5247,-6551,-5915
125,9.33331309109648,40,3244,-2112,6535,-4437,1408,3302,1288,1999,5417,1651,22,5912,143,119,6005,5430
126,9.40822376509882,77,-5690,4507,761,-2181,3320,5367,2675,997,-5186,2260,101,-1348,-27,4958,-2844,4939
127,9.48174756077482,-31,-2245,-4461,-4443,6072,6284,2492,-6186,-6463,-4290,-4785,241,4768,-83,-3981,-7057,-222
128,9.5517175609245,-94,484,8068,-7660,1012,-5090,-139,-6390,602,-7903,1533,120,7333,-85,4411,4311,126
129,9.629777043165145,-65,-1286,3570,7751,-2054,14,-460,1262,-3677,6118,-8094,236,599,39,-7721,2922,2422
130,9.697488608396108,-52,6955,-5527,-3249,-3265,-3931,-5852,-1464,1964,6783,5942,241,3413,119,-5681,7294,-3150
131,9.76958703698556,72,2340,1433,2213,-3405,7409,-6889,1553,-6354,-6970,3795,28,-4704,145,-5834,7781,-6124
132,9.848845657933282,-63,3371,-5581,6444,7162,7248,-2588,7577,237,-1943,-6860,230,-6249,-72,-1992,-7450,4842
133,9.915391441382686,-88,-6159,-6669,-3020,5115,-1689,-4315,-1140,-8067,2588,-5013,224,-1527,50,-688,-4939,5383
134,9.99086234067257,26,-786,5804,-7301,-1065,6829,-4795,170,-2885,719,15,120,4827,92,-2552,-2553,2308
135,10.060913594871586,24,-7680,-3423,3097,572,-7663,7171,-5628,7006,1093,7811,46,-2467,-1,-4568,7660,1195
136,10.133676168401156,-86,-939,-8150,4140,-3614,-2450,-2214,1891,7076,-886,5592,113,2494,44,2214,8074,-489
137,10.201250029401136,-36,-6170,-1979,3249,-7415,-6697,-752,-4516,6346,2488,5453,107,1352,-13,6020,-298,-1393
138,10.275999050610581,-56,-2935,6015,-6470,-952,1554,4608,3502,4233,-4821,-6141,50,1809,-9,-1451,-339,-5462
139,10.35424370655314,144,7541,3383,4368,-5943,-482,-1293,3187,-5346,5922,-6607,231,-4658,-102,-3618,-3909,-4962
140,10.432788147172467,65,-7847,4797,7945,-2309,6268,734,-5492,6379,-4211,4847,43,-586,-86,1210,-1475,5442
141,10.503394494824331,102,2584,7202,844,-3983,4075,-1364,7329,-5074,-5189,-7903,245,-3016,146,2614,-3384,-5531
142,10.578376159206618,-11,4141,-1434,-2045,-2843,3464,1422,3756,-6825,7216,2487,60,-1867,-51,6876,4866,-4488
143,10.650545578176018,115,3345,-3044,2423,-3512,7519,-8104,-5991,6273,6568,235,63,-7626,89,-6930,1399,-7153
144,10.721421774802264,2,-3558,7469,-5484,-7059,4952,4313,2483,-5562,-3806,-7798,55,2706,52,1953,-1379,-1771
145,10.792933463624914,52,1084,5849,4490,1596,5298,4564,6851,-4800,6829,7341,100,-9,29,-4436,6216,-7864
146,10.86374508466458,29,-1765,-5291,4220,-294,-7174,6643,-2700,-5264,-2637,7462,244,64,-76,4063,6358,-304
147,10.942529866208792,-16,-927,-3578,907,-832,6990,135,-2418,-7373,-7639,-5316,60,2536,-14,4136,6987,7106
148,11.018089289647165,-41,5880,2626,5692,4653,6714,-5148,5321,-6491,-275,7901,84,-4504,130,-8131,5634,-1992
149,11.093674799911904,19,-4114,2316,5267,1076,-7953,6662,7497,2576,-7334,-7626,123,5154,34,-5954,5418,-2712
150,11.161108818416444,7,2439,2338,3782,3492,-6941,3994,-254,1155,990,7175,224,-7838,-62,4006,7598,-2909
151,11.23827921029617,52,6631,6802,580,-163,-4278,-4528,-1914,-5990,-7819,-6836,232,-4369,-25,-1335,5089,1016
152,11.313620958412894,-81,-5730,-5317,6904,-3258,7450,-5531,-7426,-5762,-7513,-8107,243,1816,-32,6013,-3726,-6418
153,11.380261680804159,19,-1034,-7042,-3465,2409,1360,-287,-5859,-3830,4096,-3735,224,4048,118,7977,4215,-5349
154,11.451570234503462,-102,948,-3246,-2104,-1247,-3068,-7468,6239,5701,-6234,721,36,-8035,112,4654,4569,2955
