Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
86,7.8476208600527295,-93,4827,1864,2597,-984,-4422,-64,-2125,-5680,5782,2014,119,1133,55,-748,3695,-1274
87,7.91893155201649,-3,7490,-5388,3299,5819,-7554,-407,5181,-3366,-6897,6979,62,-639,83,-4972,-6523,-5629
88,7.999071565573087,35,-583,-6530,-8051,7449,5463,7357,-3742,7456,5809,5633,40,-2374,68,364,5392,-1519
89,8.075188220728764,-6,1062,-2328,-2155,-3758,4814,-779,-7824,-6831,1672,217,47,-5685,-91,1455,4401,1319
90,8.15211998229517,109,-4241,5319,4152,3423,-5953,2326,-5258,-6879,1115,6311,17,8037,26,-271,-5530,2747
91,8.218763270603782,106,6218,2284,-1779,3535,4494,1638,4759,-6142,3561,2082,238,-5716,-46,-1034,131,2186
92,8.295529102848382,-67,3023,1807,7306,-4095,2718,7123,-7317,1962,-4330,5568,110,-4985,14,-5560,-216,4231
93,8.374039331236409,27,1521,-5123,-4306,4351,-3283,1242,205,-5554,5791,-3870,93,3580,142,1757,-5231,1181
94,8.443694578858125,23,-1000,4127,1624,4350,4316,7493,-4131,-542,-5364,-4520,32,1314,20,-5198,-7554,-2755
95,8.523281209573438,-100,-100,1350,1367,-6933,-6469,-7852,-1672,-5921,-2826,2617,52,6769,120,-3695,1277,-4421
96,8.59407743510902,150,-5430,2277,5444,-1487,5298,4370,-2074,-4626,5411,6787,21,7421,-101,-6406,5883,5088
97,8.660807536954556,-103,-7932,6056,-7044,5177,-4261,3361,-1839,-6524,4203,-306,239,-7880,95,-3510,6899,2565
98,8.72768688965914,-70,741,-7132,-6067,289,6236,-3694,3457,-7828,-2403,7299,232,-4803,-46,-3386,7323,-862
99,8.799160089721576,-33,-4027,-7932,3089,1923,-2178,7826,7407,-4141,629,-5650,46,1162,10,63,-2909,-3958
100,8.87843667209073,34,-528,-3432,2511,7021,-3915,968,7740,6681,-1123,-4575,54,5900,18,-4531,-7204,8001
101,8.955332510814273,-70,1366,1707,-5337,-3699,-4168,1716,-4633,1262,-2146,409,89,-6372,106,-7908,-6563,-3116
102,9.02336567101946,-10,-7001,-7427,-4667,-1636,4717,5000,-3964,340,-6924,6874,17,-3742,-45,-7459,-6914,-5942
103,9.09582546630202,40,-5119,733,-2050,6906,7411,-5225,7225,695,-3002,-5661,39,-55,-76,1623,4152,-431
104,9.164041234291775,-40,-5321,-1595,753,-6755,-898,-5885,6813,-1030,-7506,-782,42,2837,-2,-2552,5047,-6193
105,9.241199224237656,-40,-4069,5014,-925,5941,3215,5550,-6213,3253,-5795,5339,233,4933,82,-5285,-5191,-3734
106,9.308833811948194,98,-782,5335,-6505,7860,1830,-1421,3054,2644,3108,2391,120,2942,-33,-2698,7516,7140
107,9.38315346965482,38,2160,5112,-7913,-3744,5245,-1642,4052,-1952,4535,6579,47,5021,-58,-5874,3729,-3992
108,9.448141741274277,102,-6454,-1825,1003,-6128,-2783,3563,-589,-5548,6981,-7910,40,7313,-102,5403,-3573,6790
109,9.520187568558104,-23,-3107,6357,1923,-3842,-3275,7499,-7831,-2640,7744,-2758,88,-179,102,-5977,-5362,4743
110,9.58966576788284,14,-2635,-2371,-4150,-1680,5118,3203,-2990,5206,5874,3460,126,-5987,88,-2123,5537,-6572
111,9.663899039705433,95,-5036,-5053,7545,3177,-1065,-1663,1832,-535,-5694,1037,240,-8037,48,-3039,7467,-2520
112,9.731762849365683,-41,5566,-3956,7233,6372,3215,-4680,-5792,6062,-7091,-1318,48,-7779,-18,-2387,-272,-5952
113,9.808137379214786,17,-727,7244,-7418,-7087,-5922,2471,3652,-7329,1727,1713,121,4526,82,2393,3848,3843
114,9.877166970656598,-55,-5479,-4713,2053,-3000,8189,-178,28,-6433,6688,3647,46,7570,96,-6794,-7090,-2315
115,9.943027226521322,88,1510,1399,6456,2648,-7155,-1644,3181,5777,-2565,4004,18,-623,119,6420,-3505,268
116,10.014143336419561,69,-5475,-6578,3074,-6552,-6664,7135,6574,7733,5193,-1375,50,7866,121,-5719,-3339,802
117,10.085041343343262,-4,4988,-3936,7970,-5103,5689,5495,-7602,-3061,2312,-2785,96,-8188,-51,153,-1026,-6210
118,10.154723105444235,78,7738,1380,-2597,-6670,-7227,6337,6324,3912,-3182,-400,85,1409,68,-2713,-5161,377
119,10.227132437685627,33,-266,-1543,4776,-6788,2055,-7670,-4180,1052,-2233,-1056,118,3517,-52,-2720,6167,6196
120,10.298695017202338,-105,4425,-1217,6194,-7330,-1016,-2969,1865,-2931,-5645,-3979,19,-5839,59,-7199,-303,5760
121,10.373493218494277,-16,-1070,-3045,1870,-6255,5971,-8043,4342,1446,-3026,-6156,56,-998,63,4706,-7236,3683
122,10.444022588625716,-18,3208,3152,-2574,6154,-3019,-8145,6404,-7266,-4604,798,246,-3780,86,163,826,1544
123,10.514255595303515,140,8083,7004,-2423,2453,2045,987,-6576,3193,5081,2768,53,-5313,76,5870,7756,2151
124,10.58261462701184,82,-1847,128,-1279,-3738,2809,-6377,-5500,2690,7029,-2507,92,-2066,7,7494,356,6963
125,10.658539266019343,93,7097,-3579,4209,-2261,-5306,5513,7594,-7246,-2061,295,18,-1719,49,5797,-3266,-5181
126,10.731190649797185,-57,-5198,2881,4206,2112,6104,5702,903,4720,6995,-85,116,-1675,-101,5760,-6828,964
127,10.801198283401295,-73,-7285,-1947,-6133,-6798,-4770,4302,4301,3626,4016,1125,243,6938,-23,-555,7798,3175
