Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
130,9.74216080176364,-60,6022,-5885,-4581,-2973,-7998,6551,-3659,-3585,1841,-1587,120,-6179,-48,-6372,1502,-5842
131,9.815650385208341,35,-6344,-62,-2443,-5421,5976,8006,3347,-6040,-962,3631,16,-3674,34,5904,5473,-8128
132,9.888274399201144,130,-3622,-713,2176,-387,-3826,-4521,-4239,2526,2013,-7366,63,6592,93,-7182,2384,-6694
133,9.954762877163121,116,-4974,-6334,3699,3669,-7960,6834,6695,99,-1433,1165,26,473,-57,-8073,5625,-6798
134,10.026940849190346,108,-8023,-4402,4768,7725,6383,-5819,5717,1511,-4437,-4236,101,-1639,118,1010,-5189,-1959
135,10.092916998988601,28,4704,4534,-8152,-2469,7687,-7164,-7459,702,-887,4490,224,-3498,-75,3914,5682,362
136,10.159001344968344,-71,3198,-295,3685,293,-1930,2086,7765,-1185,-46,6000,32,8191,106,-5363,6120,-5071
137,10.233056285535282,-14,-8123,-7367,-2842,7061,7259,-3431,-6431,-4645,5883,3298,88,-3513,-30,-816,7140,6444
138,10.302386516959645,58,-3169,4655,3256,-375,4944,-5599,7620,7764,333,3975,238,-7978,67,-1085,-3357,7877
139,10.378939805717291,114,3445,-3329,1125,6585,3040,186,-1504,-1581,-2624,4726,255,3613,13,-3509,6251,-978
140,10.45023296391251,-64,-3472,-5212,1109,6623,4137,2196,-166,5110,4377,1642,81,-5992,38,-5561,-1921,-631
141,10.516791576948654,98,-1341,-653,3985,1612,1525,-3429,4619,4039,-6085,-1473,107,488,66,-1347,5572,830
142,10.584729798211983,-34,-7188,-5276,-231,-2184,-2898,7430,5141,-451,-2783,-3286,122,7413,6,899,-4375,3305
143,10.664640162165977,-46,4657,4689,4440,-2324,5963,-5094,-6681,2692,-3857,-1742,122,4305,81,3124,-3069,-4807
144,10.7389354436578,18,5524,-4125,-5739,6013,-2551,-7347,-1934,7134,3127,-3429,96,-1816,-102,-3117,1935,-5567
145,10.811317833767045,-87,5737,-5504,-2304,94,1155,3516,-2328,-5860,-6455,-274,34,-7534,57,493,-1452,1854
146,10.881575644312537,-8,-7817,342,146,7597,7925,-182,-1909,-389,-392,6688,16,-3339,-3,7383,3218,-6210
147,10.948997688536123,110,-219,-6339,4062,885,-4833,6611,-1966,5343,-1413,-3115,115,-4608,-28,2418,-6007,-5089
148,11.021970239635298,-79,-2016,4567,2729,-1270,-8007,-3494,7373,-6207,-2705,3458,45,-3393,34,-6780,2954,-4519
149,11.090214232715875,-64,-7970,-3144,4346,6272,6927,-2855,7766,3128,4187,623,242,-3236,16,4588,3941,-5368
150,11.1615608475225,-21,-6338,5769,-2681,6282,-581,-3982,-5720,5445,3888,-465,54,-5471,103,5416,-257,7395
151,11.230034917858571,-60,5268,-2888,5820,6760,-5124,-5266,8191,1324,-3744,-1684,247,2830,-71,2620,7807,-2042
152,11.305597762520073,61,-4713,-8074,7028,990,5589,6353,-3130,1116,922,552,243,-6700,84,509,-4540,3578
153,11.373363212015336,62,3052,-4119,1729,5376,-6095,-582,7279,-6547,6826,-4704,119,-1430,91,1332,-1112,-1498
154,11.448439815339482,95,6103,8070,-7853,-6574,-1972,-800,617,2438,569,-6790,16,1031,110,-6830,2943,-6246
155,11.520918427349258,115,-2705,-4949,4278,-1943,-2779,-1323,-2202,6618,-4795,5203,32,5590,70,6993,7517,2982
156,11.589261635900606,149,7362,3246,1544,199,-3920,-8031,-244,8145,3896,-5583,20,5241,42,4757,-1105,-1919
157,11.658691082795738,-39,6678,-5930,567,7158,-6189,-3993,-4478,5194,-3599,-2119,59,3864,15,7106,2407,-2059
158,11.73567544566777,149,4962,1469,-4154,3577,5275,796,-1922,1310,-4584,1818,225,-1835,41,5109,-7965,3288
159,11.809558897425315,13,1266,-7863,718,-4847,1637,-3682,-1159,7769,-5031,-805,112,-242,-79,5750,-2141,3861
160,11.876649083005288,110,-788,-4700,-1852,-5206,6531,1816,-7024,5064,1639,-3948,84,2206,21,4232,-6512,6038
161,11.950442727655672,115,2646,3246,-3514,6050,6315,-6872,1310,4187,-4074,-1188,226,781,50,6588,-2441,1838
162,12.01724553049272,-40,6174,-1924,7185,5385,-5202,620,-3390,893,-1243,4719,34,4115,-73,-455,-3156,-871
163,12.092376018081165,149,2836,-2665,5086,-4549,-3602,3728,2829,2404,-8078,8001,121,6500,31,7995,-5373,-1110
164,12.15799764363257,7,-3757,1832,-5767,1140,7202,325,-2929,-4705,7377,6862,16,-2961,74,7012,6366,-2543
165,12.224461317726854,114,4797,-2571,-4472,-6601,-3104,1022,7704,-7066,1032,-5785,25,-3069,-6,-808,1003,5380
166,12.298437142508911,132,-2379,514,4150,-2065,-245,2236,1998,5360,778,6914,38,262,-20,-4477,2515,-925
167,12.368099232576887,33,-4055,-4144,1128,2445,7403,1400,-5213,3212,-4262,6122,243,-1650,80,6741,6156,2857
168,12.445980811214769,107,-732,-6591,-943,717,5206,-4045,-1860,-3100,6916,6150,88,4808,-65,-6653,-7179,-6784
169,12.519258278825408,59,6720,7531,-5609,-8042,2078,-7801,751,57,2878,-2562,104,-3505,-30,-6321,5129,5037
170,12.58588146744813,41,-7536,6288,4765,7221,1100,-1210,-6126,-4675,-2772,1317,89,-4228,-49,5369,7732,3225
171,12.661611952043005,114,7389,-1168,-7860,-4873,3487,5701,-7173,-7174,7367,7828,120,2597,-6,2685,3837,-6925
172,12.729123375720862,-75,-8083,-7484,3292,19,6291,-7008,-4812,-6620,6225,-6102,104,-5034,-40,7606,1249,7443
173,12.802892644156444,-13,-7974,296,-1565,3173,2913,4831,-7411,-6312,-3683,-6874,236,4228,-57,-2535,5360,-5545
174,12.876125208213502,-39,5971,-3661,4335,-5019,2454,347,-6493,-4244,-4416,316,21,2788,76,-7753,-2350,3771
175,12.948892485924874,-47,1780,-7780,900,-752,5874,7041,-4465,-1943,-2158,7940,95,-4506,-11,-3281,-7622,-4210
176,13.023575648589066,19,-5085,4755,-685,-3930,-7813,1909,-5530,-7188,6283,117,19,-2952,94,3484,-6326,-4387
177,13.09051273443397,35,-4039,-7145,2408,1035,764,-2572,5382,-3700,-1261,2690,40,-1060,-105,7383,-5817,-7552
178,13.165663749361194,-78,4613,-5456,5445,5096,-7199,-7277,2771,-1476,-3831,6276,19,-3510,10,1876,-1405,-1466
179,13.233312021964252,-12,-3326,-4914,-5432,1964,-6246,-3511,7839,4067,2222,6766,23,-5148,-56,-8070,-4758,-4228
180,13.304706533894699,-95,5487,3909,648,-6571,-5652,2145,5660,-4789,-2730,-4665,88,6096,-74,-6613,-3607,-4136
181,13.374364347433762,38,3916,-8131,2305,464,5338,-6663,3180,-3618,-3841,-1726,51,2723,-18,-3384,2663,2028
182,13.447008033459563,-47,-4899,6753,5255,-5755,5785,3028,5603,-5756,769,-5520,233,-6716,45,2554,7915,-5835
183,13.513612405355069,-13,-3655,1107,4869,-5755,4837,771,-3627,-2300,4735,3415,63,-6405,79,-3425,-4616,-1250
184,13.579467957037991,143,234,5537,-11,6922,-7196,-7416,1481,4879,4965,-2136,234,-3139,-87,-5250,1304,7956
185,13.657514182039007,-38,-2618,-4685,4100,-1557,-4952,3949,-2002,3027,-4787,-4055,19,-4453,127,-3767,7760,-8080
186,13.732550158338483,-46,4854,-3901,-5005,-7952,-2553,1856,-7862,-6521,-7310,-5953,20,-4669,-6,-2559,7367,-1255
187,13.802386303133199,95,-1554,5775,-460,3080,-5904,1855,-4093,773,-5339,-4259,58,6929,34,-5172,5312,-7045
188,13.874394069309703,2,3344,5195,-4271,2146,-1685,6294,-7708,-5193,-2450,3762,97,208,39,1402,3820,1561
189,13.944873831705758,-26,2111,-6387,-1664,7647,-7082,-3879,665,6985,-7670,7355,43,-6516,-102,-1100,2732,1011
190,14.017893852275861,-18,-1188,-5203,-4297,-2122,-4453,4537,-5478,-7168,-1126,-2799,111,5508,43,585,-1968,-4900
191,14.093825761382517,123,-1467,2853,-6997,3355,812,2428,-2664,5354,-2291,-6444,118,-8154,129,2154,1195,-7470
192,14.166103376533403,9,-7229,7092,4436,1039,7977,-3675,-1727,-4708,-7002,-4295,42,6858,59,3047,6159,-7244
193,14.243654807139237,-101,3022,-2883,885,1730,6802,623,2090,-1898,-2635,-5803,35,2739,-106,-1901,-1556,-637
194,14.315184029730428,-105,-4289,6527,-8012,-5111,-6669,8149,-2404,3376,3948,2071,120,1779,-94,-6957,-1115,-5291
195,14.384409058543543,-16,-5020,-1998,-5644,7630,-72,119,-314,-1717,5802,7766,232,2493,-65,-3918,6590,-3183
196,14.457272558155447,61,2337,-5112,3552,3320,6537,4527,-1719,5150,-5131,-2356,16,-4809,105,-6884,1674,-5366
197,14.534603319869396,-77,-1360,1695,-5573,-3756,-7256,-23,-3304,-2386,-891,893,123,-5227,12,-4312,487,-2452
198,14.601584026309206,-72,1679,598,6136,3029,5900,5970,6909,-274,7045,4839,38,3894,28,-1616,-659,4944
199,14.674509963243233,114,-2483,8191,-6368,-811,5303,6367,1382,5909,3757,1189,225,3793,86,3849,-4007,-471
200,14.743649889130987,-14,4092,545,4908,6598,6483,-6932,948,-2859,1782,-7030,30,8190,-91,8080,6454,-6105
201,14.814882320615649,23,-1801,-3980,7588,-2289,2964,3634,-5917,-2553,4395,-2765,40,5476,-60,-5058,5716,6841
202,14.884289101907546,9,-3870,-7230,5895,-7419,808,4665,-8180,-2426,-6157,-6628,224,3228,149,-5886,5830,-3612
203,14.958865779001815,-74,4052,4314,-1634,2428,3574,-3662,-2669,-3988,-3976,1420,59,-599,-24,1876,-2775,-2276
204,15.027356955453536,150,-6073,-7864,-6006,-4409,6643,7572,3295,-1109,-342,2875,83,7160,124,-8049,410,-4343
205,15.102064066679638,-75,-8116,182,-6692,4868,2394,-2163,1106,-5519,-5421,-7104,44,157,19,-4410,6159,-2069
206,15.171616677607453,62,1452,-3378,-3812,3605,7652,7005,-3395,6918,702,-1713,42,3371,76,-7834,72,-352
207,15.247818435688488,-57,-1850,-4179,2904,-6436,-4763,4711,-4105,254,2858,7796,48,-4497,50,-7221,-2214,5554
208,15.321163472455947,141,3516,-450,-6276,6152,-4789,-1501,-1111,-5095,-2978,1305,22,-3489,-9,3477,-5886,2136
209,15.392647363840664,10,-6721,-6974,2018,343,-2362,4227,-1400,8144,-1918,-3084,82,-2790,-86,7124,2717,6631
210,15.46450502385234,67,4741,7358,-755,-644,-6016,-397,-8054,-6112,5843,7464,51,-7699,35,4581,8155,5110
211,15.531822293117568,-6,-2494,-686,3231,779,3625,5070,6878,1511,4281,-2615,117,-2848,-70,5606,-1327,4529
212,15.603746666980278,-10,-1209,-4002,2139,6462,3145,-1555,5319,3332,-726,-996,107,347,56,3599,-7923,-4194
213,15.675571397719327,87,6069,1578,-6045,3465,-3184,-2874,-702,1292,-5904,-704,106,63,51,-4861,-7903,2108
